Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUN8X3920118ON00,1,1,,2,,,,,,,,,
FWUN8X39201X8ON00,1,1,,2,,,,,,,,,
FWUN8X3920218ON00,,,,,1,2,,3,,,,,
FWUN8X39202X8ON00,,,,,1,2,,3,,,,,
FWUN8X392XXX8ON00,,,,3,,2,,4,,,,,
FWUN8X3930318ON00,,1,,,,,,,,,,,
FWUN8X39303X8ON00,,1,,,,,,,,,,,
FWUN8X3930918ON00,3,,,,,,6,,,,,,
FWUN8X39309X8ON00,3,,,,,,6,,,,,,
FWUN8X393XXX8ON00,3,,,,,,6,,,,,,
FWUN8X3940318ON00,,1,1,,,,,,,,,,
FWUN8X39403X8ON00,,1,1,,,,,,,,,,
FWUN8X394XXX8ON00,,1,,,3,,,,,,,,
FWUN8X3970128ON00,,,,,,1,,,,,,,
FWUN8X3990118ON00,,,,,,,1,,,,,,
FWUN8X39901X8ON00,,,,,,,1,,,,,,
FWUN8X3990218ON00,1,4,,,,,,1,,,,,
FWUN8X39902X8ON00,1,4,,,,,,1,,,,,
FWUN8X3990318ON00,,,,,1,,,1,,,,,
FWUN8X3990328ON00,1,,4,,1,1,2,,,,,,
FWUN8X39903X8ON00,1,,4,,2,1,2,,,,,,
FWUN8X39909X8ON00,,,,3,,,,,,,,,
FWUN8X399XXX8ON00,3,7,7,6,4,,5,4,,,,,
FWUN8X39XXXX8ON00,12,14,14,13,12,10,15,16,,,,,
FWUN8X4110118ON00,11,11,6,7,7,10,13,6,,,,,
FWUN8X4110128ON00,5,4,8,9,10,5,7,5,,,,,
FWUN8X41101X8ON00,16,15,14,16,17,15,20,11,,,,,
FWUN8X411XXX8ON00,16,15,14,16,17,15,20,11,,,,,
FWUN8X4120118ON00,1,1,2,1,,1,,6,,,,,
FWUN8X41201X8ON00,1,1,2,1,,,,6,,,,,
FWUN8X4120228ON00,,,1,1,,,,,,,,,
FWUN8X41202X8ON00,,,1,1,,,,,,,,,
FWUN8X4120318ON00,7,3,4,6,6,12,7,5,,,,,
FWUN8X41203X8ON00,7,3,4,6,6,12,7,5,,,,,
FWUN8X412XXX8ON00,8,5,7,8,8,16,11,11,,,,,
FWUN8X4130218ON00,,,,4,,,,,,,,,
FWUN8X41302X8ON00,,,,4,,,,,,,,,
FWUN8X4130318ON00,,,,,,1,,,,,,,
FWUN8X41303X8ON00,,,,,,1,,,,,,,
FWUN8X41309X8ON00,,,1,2,,2,3,3,,,,,
FWUN8X413XXX8ON00,4,3,3,9,3,3,3,4,,,,,
FWUN8X4140118ON00,,3,,,,4,,,,,,,
FWUN8X4140128ON00,8,5,8,3,5,10,3,6,,,,,
FWUN8X41401X8ON00,9,8,10,4,7,14,4,7,,,,,
FWUN8X414XXX8ON00,9,8,10,4,7,14,4,7,,,,,
FWUN8X4190128ON00,,,,,1,,,,,,,,
FWUN8X41901X8ON00,,,,,1,,,,,,,,
FWUN8X4190218ON00,,,2,,,,,1,,,,,
FWUN8X4190228ON00,,1,,,,3,,,,,,,
FWUN8X41902X8ON00,,1,2,,,3,,5,,,,,
FWUN8X4190318ON00,,,,,,,,2,,,,,
FWUN8X41903X8ON00,,,,,,,,2,,,,,
FWUN8X4190918ON00,2,2,,,3,3,,,,,,,
FWUN8X41909X8ON00,4,5,,,6,4,,1,,,,,
FWUN8X419XXX8ON00,7,7,4,,9,8,5,8,,,,,
FWUN8X41XXXX8ON00,44,38,38,38,44,56,43,41,,,,,
FWUN8X4310118ON00,,,,,1,,,,,,,,
FWUN8X43101X8ON00,,,,,1,,,,,,,,
FWUN8X431XXX8ON00,,,,,1,,,,,,,,
FWUN8X4330118ON00,,,,1,,,1,1,,,,,
FWUN8X43301X8ON00,,,,1,,,1,1,,,,,
FWUN8X4330318ON00,,,,,1,,,,,,,,
FWUN8X43303X8ON00,,,,,1,,,,,,,,
FWUN8X43309X8ON00,,,,,,,1,,,,,,
FWUN8X433XXX8ON00,,,3,1,3,,2,1,,,,,
FWUN8X4340318ON00,,,,,,2,,,,,,,
FWUN8X43403X8ON00,,,,,,2,,,,,,,
FWUN8X4340818ON00,,1,,,,,,,,,,,
FWUN8X43408X8ON00,,1,,,,,,,,,,,
FWUN8X4341118ON00,,2,,,,,,1,,,,,
FWUN8X43411X8ON00,,2,,,,,,1,,,,,
FWUN8X4341718ON00,,,,,,,1,1,,,,,
FWUN8X43417X8ON00,,,,,,,1,1,,,,,
FWUN8X434XXX8ON00,,4,,,,6,4,2,,,,,
FWUN8X4350118ON00,,,,,1,,1,,,,,,
FWUN8X43501X8ON00,,,,,1,,1,,,,,,
FWUN8X4350218ON00,3,,6,7,5,3,5,,,,,,
FWUN8X43502X8ON00,3,,6,7,5,3,5,,,,,,
FWUN8X4350328ON00,,,,,,,,1,,,,,
FWUN8X43503X8ON00,,,,,,,,1,,,,,
FWUN8X4350518ON00,,,,,,,,1,,,,,
FWUN8X4350528ON00,8,7,8,7,11,3,9,5,,,,,
FWUN8X43505X8ON00,8,7,8,7,11,3,9,6,,,,,
FWUN8X4350718ON00,,,,1,,1,3,,,,,,
FWUN8X43507X8ON00,,,,1,,1,3,,,,,,
FWUN8X4350818ON00,3,,1,,,,6,3,,,,,
FWUN8X43508X8ON00,3,,1,,,,6,3,,,,,
FWUN8X435XXX8ON00,20,16,19,18,19,13,24,13,,,,,
FWUN8X4360138ON00,,,1,,,,,,,,,,
FWUN8X4360148ON00,,,,1,1,,,,,,,,
FWUN8X43601X8ON00,,,,,3,,,,,,,,
FWUN8X436XXX8ON00,,,,,3,,,,,,,,
FWUN8X4390418ON00,,,1,,,,,,,,,,
FWUN8X43904X8ON00,,,1,,,,,,,,,,
